_id,Product ID,URL,Genedr,UPC,Brand,Title,Model,Variations,Polarized,Price,Description,Image URLs,Product Details,Frame Color,Frame Material,Frame Shape,LensMaterial,Model Number,Lens Color,Size & Fit,Bridge Size,Lense Size,Size,Feature Technology
69329843d842073f56990f82,3074457345618501726,https://www.sunglasshut.com/ca-en/oakley/oo9154-888392486677,unisex,410000404058,Oakley,Oakley sunglasses,OO9154 Half Jacket® 2.0 XL,/wcs/resources/store/10154/products/3074457345618501726/variants?pdpGroupByValue=OO9154+Half+Jacket%C2%AE+2.0+XL_SUN&categoryId=3074457345626651863,False,29.99,"Discover the next evolution of performance with Oakley Half Jacket® 2.0 XL sunglasses, featuring a prizm black polarized lens treatment for ultimate color and contrast enhancement. Engineered with an o matter frame material and designed with a rectangle shape, these shades in matte black offer style and comfort for any activity. Elevate your vision to new heights with the unparalleled clarity provided by prizm black polarized lenses in matte frames - perfect for any outdoor adventure. Available with lens contrast enhancement technology. Available with lens contrast enhancement technology.",,"Discover the next evolution of performance with Oakley Half Jacket® 2.0 XL sunglasses, featuring a prizm black polarized lens treatment for ultimate color and contrast enhancement. Engineered with an o matter frame material and designed with a rectangle shape, these shades in matte black offer style and comfort for any activity. Elevate your vision to new heights with the unparalleled clarity provided by prizm black polarized lenses in matte frames - perfect for any outdoor adventure. Available with lens contrast enhancement technology. Available with lens contrast enhancement technology.",0,,,Polycarbonate,OO9154,,(0-)_size,,, (0-)_size,Mirror & Flash
69329844d842073f56990f83,3074457345618661381,https://www.sunglasshut.com/ca-en/ray-ban/rb3721ch-8056597939973,unisex,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB3721CH Chromance,/wcs/resources/store/10154/products/3074457345618661381/variants?pdpGroupByValue=RB3721CH+Chromance_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB3721CH Chromance sunglasses are a new definition of color. The metal square shape and black on gold frames are designed for everyone, ready to embrace the chromatic revolution. These sunglasses feature blue/gold polarized lenses, which enhance contrast and sharpen details for an unparalleled visual experience. Experience the power of color with Ray-Ban RB3721CH Chromance. Available with lens contrast enhancement technology.",,"Ray-Ban RB3721CH Chromance sunglasses are a new definition of color. The metal square shape and black on gold frames are designed for everyone, ready to embrace the chromatic revolution. These sunglasses feature blue/gold polarized lenses, which enhance contrast and sharpen details for an unparalleled visual experience. Experience the power of color with Ray-Ban RB3721CH Chromance. Available with lens contrast enhancement technology.",0,,,Polycarbonate,RB3721CH,,(0-)_size,,, (0-)_size,Classic
69329846d842073f56990f84,3074457345618393125,https://www.sunglasshut.com/ca-en/oakley/oo9262-888392076403,male,410000404058,Oakley,Oakley sunglasses,OO9262 Sliver™,/wcs/resources/store/10154/products/3074457345618393125/variants?pdpGroupByValue=OO9262+Sliver%E2%84%A2_SUN&categoryId=3074457345626651863,False,29.99,"Discover these high-performing Oakley sunglasses specially selected for you by Sunglass Hut. A timeless sleek design made even more lightweight with sculptural reliefs on the earstems, Sliver™ takes advantage of our durable yet gravity-defying O Matter™ frame material while letting innovative technologies like XYZ Optics® throw their weight around.",,"Discover these high-performing Oakley sunglasses specially selected for you by Sunglass Hut. A timeless sleek design made even more lightweight with sculptural reliefs on the earstems, Sliver™ takes advantage of our durable yet gravity-defying O Matter™ frame material while letting innovative technologies like XYZ Optics® throw their weight around.",0,,,Polycarbonate,OO9262,,(0-)_size,,, (0-)_size,Classic
69329847d842073f56990f85,3074457345618593185,https://www.sunglasshut.com/ca-en/ray-ban/rb4165-8056597617598,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4165 Justin Classic,/wcs/resources/store/10154/products/3074457345618593185/variants?pdpGroupByValue=RB4165+Justin+Classic_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban Justin Classic are a new model that combine old style with new attitude. These square-shaped sunglasses feature a transparent blue frame and grey gradient polar lenses, designed for those who want to make a statement without being too flashy. The polished finish adds an extra touch of elegance to this already refined look.",,"Ray-Ban Justin Classic are a new model that combine old style with new attitude. These square-shaped sunglasses feature a transparent blue frame and grey gradient polar lenses, designed for those who want to make a statement without being too flashy. The polished finish adds an extra touch of elegance to this already refined look.",0,,,Polycarbonate,RB4165,,(0-)_size,,, (0-)_size,Gradient
69329848d842073f56990f86,3074457345618692921,https://www.sunglasshut.com/ca-en/versace/ve4478u-8056262221457,unisex,410000404058,Versace,Versace sunglasses,VE4478U,/wcs/resources/store/10154/products/3074457345618692921/variants?pdpGroupByValue=VE4478U_SUN&categoryId=3074457345626651843,False,29.99,"Elevating the style of any outfit, Versace VE4478U sunglasses are a must-have for those who love to make a statement. The solid dark grey lenses provide optimal protection from harmful UV rays, while the square shape adds an extra touch of sophistication. Crafted in black color with polished finish, these shades exude timeless elegance and allure, making them an easy choice for those who want to stay on trend without sacrificing comfort or functionality.",,"Elevating the style of any outfit, Versace VE4478U sunglasses are a must-have for those who love to make a statement. The solid dark grey lenses provide optimal protection from harmful UV rays, while the square shape adds an extra touch of sophistication. Crafted in black color with polished finish, these shades exude timeless elegance and allure, making them an easy choice for those who want to stay on trend without sacrificing comfort or functionality.",0,,,Polycarbonate,VE4478U,,(0-)_size,,, (0-)_size,Classic
69329849d842073f56990f87,3074457345618398319,https://www.sunglasshut.com/ca-en/tiffany-co/tf4121b-8053672589566,unisex,410000404058,Tiffany & Co.,Tiffany sunglasses,TF4121B,/wcs/resources/store/10154/products/3074457345618398319/variants?pdpGroupByValue=TF4121B_SUN&categoryId=3074457345626651853,False,29.99,"The unique and iconic style of Tiffany & Co. is now available in a stunning sunglasses collection. With its exquisite craftsmanship and innovative design, these sunglasses are the epitome of luxury. Crafted from high-quality materials for long-lasting wear, this rectangular shape features a black on tiffany blue color with strass on the front and temples, all set on the signature gradient lens. Embrace the timeless elegance of Tiffany & Co., where past meets present to create a truly unforgettable experience.",,"The unique and iconic style of Tiffany & Co. is now available in a stunning sunglasses collection. With its exquisite craftsmanship and innovative design, these sunglasses are the epitome of luxury. Crafted from high-quality materials for long-lasting wear, this rectangular shape features a black on tiffany blue color with strass on the front and temples, all set on the signature gradient lens. Embrace the timeless elegance of Tiffany & Co., where past meets present to create a truly unforgettable experience.",0,,,Polyamide,TF4121B,,(0-)_size,,, (0-)_size,Gradient
6932984ad842073f56990f88,3074457345618399804,https://www.sunglasshut.com/ca-en/dolce-and-gabbana/dg4354-8056597019194,male,410000404058,Dolce&Gabbana,Dolce&Gabbana Sunglasses,DG4354,/wcs/resources/store/10154/products/3074457345618399804/variants?pdpGroupByValue=DG4354_SUN&categoryId=3074457345626651839,False,29.99,"Elevating the square frame to new heights, Dolce&Gabbana DG4354 sunglasses boast a unique design that is both timeless and modern. The solid dark grey polarized lenses exude sophistication, while the matte top black on crystal frames add a touch of playfulness. Crafted from premium quality materials, these shades epitomize luxury and style.",,"Elevating the square frame to new heights, Dolce&Gabbana DG4354 sunglasses boast a unique design that is both timeless and modern. The solid dark grey polarized lenses exude sophistication, while the matte top black on crystal frames add a touch of playfulness. Crafted from premium quality materials, these shades epitomize luxury and style.",0,,,Cr39,DG4354,,(0-)_size,,, (0-)_size,Classic
6932984bd842073f56990f89,3074457345618602079,https://www.sunglasshut.com/ca-en/ray-ban/rb2298-8056597626682,unisex,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB2298 Hawkeye,/wcs/resources/store/10154/products/3074457345618602079/variants?pdpGroupByValue=RB2298+Hawkeye_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban Hawkeye sunglasses are a modern square shape with a touch of vintage style. The acetate frame is designed for comfort and durability, while the polished havana on transparent brown frames add a fashionable look. These square sunglasses are perfect for those who want to stand out from the crowd without being too flashy. Wear them in shades of brown gradient polarized lenses for an understated yet stylish look that will match any outfit or occasion.",,"Ray-Ban Hawkeye sunglasses are a modern square shape with a touch of vintage style. The acetate frame is designed for comfort and durability, while the polished havana on transparent brown frames add a fashionable look. These square sunglasses are perfect for those who want to stand out from the crowd without being too flashy. Wear them in shades of brown gradient polarized lenses for an understated yet stylish look that will match any outfit or occasion.",0,,,Crystal,RB2298,,(0-)_size,,, (0-)_size,Gradient
6932984cd842073f56990f8a,3074457345618539316,https://www.sunglasshut.com/ca-en/burberry/be3125-8056597426329,male,410000404058,Burberry,Burberry sunglasses,BE3125 Oliver,/wcs/resources/store/10154/products/3074457345618539316/variants?pdpGroupByValue=BE3125+Oliver_SUN&categoryId=3074457345626651871,False,29.99,Classic pilot metal frame mixed with injected rim. This frame features unique Burberry logo etched on the brow bar and enamelled Icon Stripe temple branding.,,Classic pilot metal frame mixed with injected rim. This frame features unique Burberry logo etched on the brow bar and enamelled Icon Stripe temple branding.,0,,,Polycarbonate,BE3125,,(0-)_size,,, (0-)_size,Classic
6932984dd842073f56990f8b,3074457345618451654,https://www.sunglasshut.com/ca-en/gucci/gc001245-889652235639,male,410000404058,Gucci,Gucci sunglasses,GG0529S,/wcs/resources/store/10154/products/3074457345618451654/variants?pdpGroupByValue=GG0529S_SUN&categoryId=3074457345626651850,False,29.99,"Elevate your style with Gucci GG0529S sunglasses, a perfect blend of sophistication and modernity. Crafted in gold metal pilot frame, these shades exude timeless elegance with their solid grey lenses. Designed for those who seek both comfort and style, the high-quality material ensures durability while providing optimal protection from harmful UV rays. Embrace the essence of Italian craftsmanship and embrace the iconic allure of Gucci's latest creation that seamlessly blends tradition and innovation.",,"Elevate your style with Gucci GG0529S sunglasses, a perfect blend of sophistication and modernity. Crafted in gold metal pilot frame, these shades exude timeless elegance with their solid grey lenses. Designed for those who seek both comfort and style, the high-quality material ensures durability while providing optimal protection from harmful UV rays. Embrace the essence of Italian craftsmanship and embrace the iconic allure of Gucci's latest creation that seamlessly blends tradition and innovation.",0,,,Polyamide,GG0529S,,(0-)_size,,, (0-)_size,Classic
